"id","customer_id","category","status","creation_date","response_time","resolution_time"
2133,785,"Billing enquiry","Open","2023-06-28T00:00:00.000",3,"0 hours"
2134,826,"Installation Problem","In Progress","2023-07-11T00:00:00.000",6,"0 hours"
2136,401,"Bug","Open","2023-01-15T00:00:00.000",1,"0 hours"
2137,1176,"Billing enquiry","In Progress","2023-05-07T00:00:00.000",3,"0 hours"
2138,260,"Billing enquiry","Open","2023-04-21T00:00:00.000",3,"0 hours"
2140,1371,"Bug","In Progress","2023-01-06T00:00:00.000",2,"0 hours"
2141,952,"Billing enquiry","Open","2023-03-17T00:00:00.000",3,"0 hours"
2144,826,"Billing enquiry","Open","2023-10-12T00:00:00.000",3,"0 hours"
2145,1231,"Bug","Open","2023-05-22T00:00:00.000",1,"0 hours"
2147,542,"Billing enquiry","Open","2023-08-03T00:00:00.000",3,"0 hours"
2149,829,"Feedback","Open","2023-08-30T00:00:00.000",1,"0 hours"
2152,711,"Installation Problem","In Progress","2023-03-12T00:00:00.000",6,"0 hours"
2154,503,"Feedback","Open","2023-09-20T00:00:00.000",1,"0 hours"
2155,162,"Bug","Open","2023-09-15T00:00:00.000",2,"0 hours"
2156,160,"Bug","Open","2023-05-20T00:00:00.000",2,"0 hours"
2157,1212,"Bug","Open","2023-06-05T00:00:00.000",3,"0 hours"
2158,1752,"Installation Problem","In Progress","2023-11-05T00:00:00.000",6,"0 hours"
2159,308,"Feedback","Open","2023-11-07T00:00:00.000",2,"0 hours"
2161,1595,"Bug","Open","2023-09-26T00:00:00.000",1,"0 hours"
2164,1535,"Installation Problem","Open","2023-01-31T00:00:00.000",6,"0 hours"
2167,1355,"Feedback","Open","2023-07-03T00:00:00.000",2,"0 hours"
2168,1041,"Billing enquiry","Open","2023-05-14T00:00:00.000",3,"0 hours"
2169,1369,"Installation Problem","Resolved","2023-02-06T00:00:00.000",6,"5.11 hours"
2170,300,"Billing enquiry","Open","2023-03-27T00:00:00.000",4,"0 hours"
2172,963,"Bug","Open","2023-04-06T00:00:00.000",5,"0 hours"
2173,1011,"Installation Problem","Resolved","2023-08-25T00:00:00.000",6,"5.65 hours"
2178,1801,"Other","-","2023-10-03T00:00:00.000",4,"0.46 hours"
2179,1707,"Bug","Open","2023-04-26T00:00:00.000",3,"0 hours"
2180,1242,"Bug","Open","2023-06-24T00:00:00.000",2,"0 hours"
2181,839,"Billing enquiry","Open","2023-01-29T00:00:00.000",3,"0 hours"
2182,98,"Feedback","Open","2023-08-16T00:00:00.000",2,"0 hours"
2183,1497,"Bug","In Progress","2023-04-12T00:00:00.000",2,"0 hours"
2185,1881,"Other","Resolved","2023-10-05T00:00:00.000",3,"0.17 hours"
2186,132,"Billing enquiry","Open","2023-07-26T00:00:00.000",3,"0 hours"
2188,1469,"Billing enquiry","In Progress","2023-08-20T00:00:00.000",4,"0 hours"
2190,516,"Billing enquiry","Open","2023-07-14T00:00:00.000",4,"0 hours"
2193,821,"Feedback","Open","2023-02-21T00:00:00.000",2,"0 hours"
2195,325,"Feedback","Open","2023-01-17T00:00:00.000",1,"0 hours"
2196,963,"Bug","In Progress","2023-06-12T00:00:00.000",5,"0 hours"
2197,215,"Feedback","Open","2023-02-10T00:00:00.000",2,"0 hours"
2199,226,"Billing enquiry","Open","2023-06-26T00:00:00.000",3,"0 hours"
2200,647,"Feedback","Open","2023-07-06T00:00:00.000",2,"0 hours"
2203,1366,"Other","-","2023-07-23T00:00:00.000",2,"5.41 hours"
2204,1891,"Other","-","2023-03-11T00:00:00.000",2,"3.86 hours"
2206,52,"Feedback","Open","2023-04-22T00:00:00.000",1,"0 hours"
2207,833,"Bug","Open","2023-04-08T00:00:00.000",3,"0 hours"
2208,1760,"Billing enquiry","In Progress","2023-09-12T00:00:00.000",5,"0 hours"
2209,1377,"Other","-","2023-10-01T00:00:00.000",2,"5.82 hours"
2210,1984,"Other","-","2023-02-25T00:00:00.000",3,"5.2 hours"
2211,625,"Feedback","Open","2023-07-19T00:00:00.000",2,"0 hours"
2212,266,"Feedback","Open","2023-04-14T00:00:00.000",2,"0 hours"
2214,1581,"Bug","-","2023-05-28T00:00:00.000",5,"5.12 hours"
2215,673,"Bug","In Progress","2023-01-16T00:00:00.000",2,"0 hours"
2217,791,"Other","In Progress","2023-06-08T00:00:00.000",3,"0 hours"
2218,1792,"Other","Resolved","2023-03-09T00:00:00.000",2,"0.8 hours"
2219,1131,"Feedback","Open","2023-05-15T00:00:00.000",1,"0 hours"
2220,120,"Billing enquiry","Open","2023-06-26T00:00:00.000",6,"0 hours"
2221,595,"Bug","In Progress","2023-04-24T00:00:00.000",4,"0 hours"
2222,878,"Bug","In Progress","2023-04-26T00:00:00.000",2,"0 hours"
2224,8,"Feedback","Open","2023-02-23T00:00:00.000",1,"0 hours"
2227,1930,"Other","In Progress","2023-06-14T00:00:00.000",2,"0 hours"
2230,679,"Billing enquiry","In Progress","2023-09-27T00:00:00.000",4,"0 hours"
2231,1235,"Billing enquiry","In Progress","2023-07-28T00:00:00.000",4,"0 hours"
2232,7,"Feedback","Open","2023-05-11T00:00:00.000",1,"0 hours"
2234,1614,"Billing enquiry","Open","2023-08-03T00:00:00.000",4,"0 hours"
2237,799,"Feedback","Open","2023-06-28T00:00:00.000",2,"0 hours"
2238,38,"Feedback","Open","2023-08-18T00:00:00.000",2,"0 hours"
2239,456,"Bug","Open","2023-01-14T00:00:00.000",1,"0 hours"
2240,1343,"Billing enquiry","Open","2023-02-26T00:00:00.000",3,"0 hours"
2241,794,"Feedback","Open","2023-02-27T00:00:00.000",2,"0 hours"
2242,474,"Feedback","Open","2023-03-04T00:00:00.000",2,"0 hours"
2245,1641,"Installation Problem","Resolved","2023-06-17T00:00:00.000",6,"2.7 hours"
2246,889,"Feedback","Open","2023-07-22T00:00:00.000",2,"0 hours"
2247,427,"Feedback","Open","2023-09-10T00:00:00.000",2,"0 hours"
2248,702,"Installation Problem","In Progress","2023-06-15T00:00:00.000",5,"0 hours"
2250,1097,"Bug","Resolved","2023-09-14T00:00:00.000",2,"1.16 hours"
2252,1829,"Other","In Progress","2023-07-29T00:00:00.000",2,"0 hours"
2254,1925,"Other","Resolved","2023-10-04T00:00:00.000",2,"5.96 hours"
2255,1233,"Billing enquiry","In Progress","2023-09-06T00:00:00.000",4,"0 hours"
2256,171,"Feedback","Open","2023-11-24T00:00:00.000",1,"0 hours"
2257,1078,"Billing enquiry","Open","2023-06-07T00:00:00.000",3,"0 hours"
2261,1838,"Bug","In Progress","2023-07-09T00:00:00.000",2,"0 hours"
2263,309,"Billing enquiry","In Progress","2023-10-08T00:00:00.000",3,"0 hours"
2264,1528,"Installation Problem","In Progress","2023-05-11T00:00:00.000",9,"0 hours"
2265,834,"Bug","In Progress","2023-04-04T00:00:00.000",2,"0 hours"
2268,587,"Feedback","Open","2023-08-17T00:00:00.000",1,"0 hours"
2271,292,"Bug","Open","2023-09-29T00:00:00.000",2,"0 hours"
2272,854,"Installation Problem","In Progress","2023-04-19T00:00:00.000",5,"0 hours"
2274,1042,"Bug","-","2023-07-17T00:00:00.000",2,"5.76 hours"
2275,1052,"Bug","In Progress","2023-03-22T00:00:00.000",3,"0 hours"
2276,1554,"Installation Problem","-","2023-01-19T00:00:00.000",6,"3.31 hours"
2278,1716,"Billing enquiry","In Progress","2023-05-19T00:00:00.000",2,"0 hours"
2279,1531,"Bug","In Progress","2023-01-21T00:00:00.000",7,"0 hours"
2281,1116,"Billing enquiry","Open","2023-04-06T00:00:00.000",3,"0 hours"
2283,1272,"Bug","In Progress","2023-01-23T00:00:00.000",3,"0 hours"
2284,1480,"Bug","Resolved","2023-11-04T00:00:00.000",3,"2.47 hours"
2285,508,"Feedback","In Progress","2023-04-18T00:00:00.000",2,"0 hours"
2286,1600,"Installation Problem","Open","2023-10-20T00:00:00.000",9,"0 hours"
2287,509,"Feedback","Open","2023-06-19T00:00:00.000",1,"0 hours"
2289,1301,"Bug","Open","2023-01-20T00:00:00.000",1,"0 hours"
2291,321,"Feedback","Open","2023-05-04T00:00:00.000",2,"0 hours"
2292,770,"Installation Problem","In Progress","2023-06-13T00:00:00.000",5,"0 hours"
2293,1093,"Feedback","Open","2023-11-26T00:00:00.000",2,"0 hours"
2294,518,"Billing enquiry","In Progress","2023-06-03T00:00:00.000",3,"0 hours"
2295,1513,"Billing enquiry","In Progress","2023-07-06T00:00:00.000",3,"0 hours"
2296,1352,"Installation Problem","-","2023-07-24T00:00:00.000",6,"0.56 hours"
2297,685,"Feedback","In Progress","2023-03-10T00:00:00.000",2,"0 hours"
2298,806,"Billing enquiry","Open","2023-02-08T00:00:00.000",3,"0 hours"
2299,331,"Feedback","Open","2023-09-19T00:00:00.000",2,"0 hours"
2300,1045,"Billing enquiry","Open","2023-11-22T00:00:00.000",2,"0 hours"
2301,621,"Billing enquiry","Open","2023-08-19T00:00:00.000",3,"0 hours"
2302,1649,"Feedback","In Progress","2023-06-09T00:00:00.000",2,"0 hours"
2304,1011,"Billing enquiry","Open","2023-11-17T00:00:00.000",3,"0 hours"
2306,1164,"Billing enquiry","In Progress","2023-10-11T00:00:00.000",3,"0 hours"
2307,1476,"Other","-","2023-06-26T00:00:00.000",2,"5.18 hours"
2309,903,"Billing enquiry","In Progress","2023-08-22T00:00:00.000",2,"0 hours"
2311,91,"Feedback","Open","2023-01-29T00:00:00.000",1,"0 hours"
2312,1687,"Installation Problem","-","2023-04-19T00:00:00.000",6,"5.98 hours"
2314,913,"Installation Problem","-","2023-11-27T00:00:00.000",5,"1.88 hours"
2315,582,"Billing enquiry","Open","2023-09-25T00:00:00.000",2,"0 hours"
2317,724,"Installation Problem","Open","2023-05-07T00:00:00.000",6,"0 hours"
2318,1794,"Other","Resolved","2023-07-17T00:00:00.000",2,"5.28 hours"
2319,1540,"Billing enquiry","In Progress","2023-02-19T00:00:00.000",2,"0 hours"
2320,284,"Feedback","Open","2023-02-07T00:00:00.000",2,"0 hours"
2321,95,"Billing enquiry","Open","2023-01-11T00:00:00.000",5,"0 hours"
2322,1392,"Bug","Open","2023-10-28T00:00:00.000",2,"0 hours"
2323,1134,"Bug","In Progress","2023-01-15T00:00:00.000",2,"0 hours"
2325,470,"Feedback","Open","2023-10-14T00:00:00.000",1,"0 hours"
2327,444,"Feedback","Open","2023-04-21T00:00:00.000",1,"0 hours"
2328,1420,"Other","Resolved","2023-10-12T00:00:00.000",1,"3.19 hours"
2329,1454,"Installation Problem","In Progress","2023-05-22T00:00:00.000",8,"0 hours"
2330,422,"Feedback","Open","2023-04-12T00:00:00.000",1,"0 hours"
2331,147,"Feedback","Open","2023-08-27T00:00:00.000",2,"0 hours"
2333,1428,"Other","Resolved","2023-02-11T00:00:00.000",1,"0.78 hours"
2334,1734,"Installation Problem","-","2023-08-09T00:00:00.000",7,"2.3 hours"
2335,647,"Bug","In Progress","2023-06-25T00:00:00.000",4,"0 hours"
2336,365,"Feedback","Open","2023-05-11T00:00:00.000",2,"0 hours"
2338,739,"Billing enquiry","Open","2023-05-05T00:00:00.000",2,"0 hours"
2339,1972,"Feedback","In Progress","2023-11-06T00:00:00.000",1,"0 hours"
2340,1964,"Installation Problem","In Progress","2023-03-03T00:00:00.000",6,"0 hours"
2341,1222,"Installation Problem","Open","2023-07-29T00:00:00.000",6,"0 hours"
2342,81,"Feedback","Open","2023-09-04T00:00:00.000",1,"0 hours"
2344,620,"Billing enquiry","Open","2023-04-30T00:00:00.000",3,"0 hours"
2348,1284,"Bug","-","2023-07-23T00:00:00.000",3,"0.19 hours"
2349,728,"Billing enquiry","Open","2023-01-22T00:00:00.000",3,"0 hours"
2350,825,"Billing enquiry","Open","2023-09-26T00:00:00.000",2,"0 hours"
2354,1226,"Installation Problem","-","2023-11-04T00:00:00.000",6,"3.78 hours"
2356,615,"Bug","In Progress","2023-04-02T00:00:00.000",2,"0 hours"
2357,1350,"Other","Resolved","2023-01-13T00:00:00.000",2,"5.93 hours"
2358,1771,"Bug","In Progress","2023-03-08T00:00:00.000",2,"0 hours"
2359,1240,"Bug","Open","2023-06-15T00:00:00.000",1,"0 hours"
2360,546,"Feedback","Open","2023-11-03T00:00:00.000",2,"0 hours"
2361,518,"Feedback","Open","2023-09-24T00:00:00.000",2,"0 hours"
2364,256,"Billing enquiry","Open","2023-11-16T00:00:00.000",3,"0 hours"
2365,1218,"Billing enquiry","In Progress","2023-05-14T00:00:00.000",3,"0 hours"
2366,1132,"Feedback","Open","2023-09-14T00:00:00.000",2,"0 hours"
2367,477,"Installation Problem","In Progress","2023-02-24T00:00:00.000",6,"0 hours"
2368,1637,"Billing enquiry","In Progress","2023-04-28T00:00:00.000",4,"0 hours"
2369,331,"Feedback","Open","2023-06-01T00:00:00.000",2,"0 hours"
2370,753,"Feedback","In Progress","2023-11-07T00:00:00.000",2,"0 hours"
2371,1068,"Billing enquiry","In Progress","2023-06-29T00:00:00.000",3,"0 hours"
2372,513,"Installation Problem","Open","2023-10-25T00:00:00.000",5,"0 hours"
2375,853,"Bug","Open","2023-08-21T00:00:00.000",1,"0 hours"
2376,1614,"Billing enquiry","Open","2023-08-24T00:00:00.000",3,"0 hours"
2379,665,"Feedback","Open","2023-03-14T00:00:00.000",2,"0 hours"
2380,1620,"Installation Problem","Open","2023-08-12T00:00:00.000",5,"0 hours"
2382,885,"Billing enquiry","Open","2023-10-05T00:00:00.000",3,"0 hours"
2385,1331,"Feedback","Open","2023-03-26T00:00:00.000",1,"0 hours"
2386,1065,"Billing enquiry","Open","2023-11-16T00:00:00.000",4,"0 hours"
2387,574,"Billing enquiry","Open","2023-02-14T00:00:00.000",3,"0 hours"
2390,1503,"Billing enquiry","Open","2023-08-23T00:00:00.000",3,"0 hours"
2391,1926,"Installation Problem","In Progress","2023-10-06T00:00:00.000",6,"0 hours"
2393,1503,"Billing enquiry","In Progress","2023-07-11T00:00:00.000",3,"0 hours"
2394,480,"Feedback","Open","2023-06-08T00:00:00.000",2,"0 hours"
2395,502,"Feedback","Open","2023-04-04T00:00:00.000",1,"0 hours"
2397,1844,"Other","In Progress","2023-06-16T00:00:00.000",2,"0 hours"
2398,1861,"Installation Problem","-","2023-11-27T00:00:00.000",5,"1.9 hours"
2399,1288,"Bug","In Progress","2023-06-10T00:00:00.000",1,"0 hours"
2401,1634,"Billing enquiry","Open","2023-03-27T00:00:00.000",3,"0 hours"
2402,1116,"Installation Problem","-","2023-02-17T00:00:00.000",9,"5.37 hours"
2404,1619,"Bug","Resolved","2023-01-09T00:00:00.000",1,"2.61 hours"
2405,312,"Feedback","Open","2023-03-07T00:00:00.000",2,"0 hours"
2407,1940,"Other","In Progress","2023-03-02T00:00:00.000",2,"0 hours"
2408,1426,"Installation Problem","In Progress","2023-06-26T00:00:00.000",11,"0 hours"
2410,753,"Installation Problem","Resolved","2023-04-14T00:00:00.000",5,"4.92 hours"
2412,694,"Billing enquiry","In Progress","2023-04-25T00:00:00.000",3,"0 hours"
2413,1108,"Bug","Open","2023-07-09T00:00:00.000",3,"0 hours"
2414,301,"Installation Problem","In Progress","2023-11-28T00:00:00.000",11,"0 hours"
2415,392,"Feedback","Open","2023-10-07T00:00:00.000",2,"0 hours"
2416,616,"Bug","In Progress","2023-05-04T00:00:00.000",1,"0 hours"
2417,677,"Billing enquiry","Open","2023-04-19T00:00:00.000",3,"0 hours"
2418,306,"Feedback","In Progress","2023-06-09T00:00:00.000",1,"0 hours"
2419,190,"Feedback","Open","2023-02-25T00:00:00.000",2,"0 hours"
2420,1703,"Other","-","2023-02-17T00:00:00.000",3,"3.54 hours"
2423,681,"Bug","Open","2023-01-15T00:00:00.000",2,"0 hours"
2424,427,"Feedback","Open","2023-09-05T00:00:00.000",2,"0 hours"
2425,1242,"Billing enquiry","In Progress","2023-05-31T00:00:00.000",4,"0 hours"
2426,402,"Feedback","Open","2023-02-22T00:00:00.000",1,"0 hours"
2427,615,"Installation Problem","In Progress","2023-01-21T00:00:00.000",5,"0 hours"
2428,620,"Feedback","Open","2023-07-28T00:00:00.000",1,"0 hours"
2429,506,"Feedback","In Progress","2023-02-15T00:00:00.000",2,"0 hours"
2430,1871,"Other","In Progress","2023-08-30T00:00:00.000",2,"0 hours"
2431,1599,"Installation Problem","In Progress","2023-10-13T00:00:00.000",6,"0 hours"
2432,1946,"Other","-","2023-06-18T00:00:00.000",3,"0.75 hours"
2433,1517,"Installation Problem","In Progress","2023-04-12T00:00:00.000",5,"0 hours"
2434,898,"Feedback","In Progress","2023-01-06T00:00:00.000",2,"0 hours"
2436,989,"Bug","In Progress","2023-07-13T00:00:00.000",2,"0 hours"
2437,336,"Billing enquiry","Open","2023-08-11T00:00:00.000",4,"0 hours"
2439,707,"Billing enquiry","Open","2023-10-14T00:00:00.000",3,"0 hours"
2440,1581,"Other","-","2023-03-08T00:00:00.000",2,"1.76 hours"
2441,1079,"Installation Problem","In Progress","2023-08-21T00:00:00.000",6,"0 hours"
2442,461,"Feedback","Open","2023-01-27T00:00:00.000",1,"0 hours"
2444,746,"Installation Problem","In Progress","2023-02-17T00:00:00.000",5,"0 hours"
2445,1179,"Billing enquiry","Open","2023-09-21T00:00:00.000",3,"0 hours"
2448,1498,"Installation Problem","In Progress","2023-08-02T00:00:00.000",7,"0 hours"
2452,1180,"Bug","In Progress","2023-09-06T00:00:00.000",1,"0 hours"
2453,636,"Feedback","In Progress","2023-10-25T00:00:00.000",1,"0 hours"
2456,530,"Billing enquiry","In Progress","2023-10-16T00:00:00.000",3,"0 hours"
2458,206,"Feedback","Open","2023-11-03T00:00:00.000",1,"0 hours"
2460,440,"Feedback","Open","2023-09-02T00:00:00.000",1,"0 hours"
2461,401,"Bug","Open","2023-07-27T00:00:00.000",9,"0 hours"
2462,1930,"Other","-","2023-08-16T00:00:00.000",2,"5.92 hours"
2463,1479,"Other","Open","2023-04-26T00:00:00.000",2,"0 hours"
2467,382,"Feedback","Open","2023-05-24T00:00:00.000",1,"0 hours"
2468,164,"Feedback","Open","2023-10-27T00:00:00.000",2,"0 hours"
2470,980,"Bug","Open","2023-03-02T00:00:00.000",2,"0 hours"
2471,804,"Bug","Open","2023-02-20T00:00:00.000",2,"0 hours"
2472,577,"Feedback","Open","2023-09-23T00:00:00.000",1,"0 hours"
2474,1338,"Bug","Open","2023-06-27T00:00:00.000",2,"0 hours"
2475,139,"Feedback","Open","2023-09-08T00:00:00.000",1,"0 hours"
2476,1955,"Other","-","2023-02-27T00:00:00.000",2,"3.69 hours"
2478,1812,"Bug","In Progress","2023-05-01T00:00:00.000",12,"0 hours"
2479,554,"Feedback","Open","2023-03-28T00:00:00.000",1,"0 hours"
2480,887,"Billing enquiry","Open","2023-03-19T00:00:00.000",3,"0 hours"
2484,837,"Installation Problem","In Progress","2023-02-02T00:00:00.000",5,"0 hours"
2485,1404,"Billing enquiry","Resolved","2023-02-06T00:00:00.000",3,"1.11 hours"
2486,753,"Feedback","Open","2023-11-30T00:00:00.000",1,"0 hours"
2487,183,"Feedback","Open","2023-08-03T00:00:00.000",1,"0 hours"
2488,1497,"Installation Problem","Open","2023-10-31T00:00:00.000",5,"0 hours"
2489,1277,"Feedback","Open","2023-02-07T00:00:00.000",2,"0 hours"
2490,762,"Bug","In Progress","2023-09-03T00:00:00.000",2,"0 hours"
2491,1033,"Bug","Open","2023-09-09T00:00:00.000",6,"0 hours"
2492,177,"Billing enquiry","In Progress","2023-11-18T00:00:00.000",3,"0 hours"
2493,1360,"Bug","Open","2023-01-24T00:00:00.000",1,"0 hours"
2494,1902,"Installation Problem","-","2023-07-20T00:00:00.000",6,"0.59 hours"
2495,1949,"Installation Problem","Resolved","2023-02-19T00:00:00.000",6,"5.89 hours"
2496,1012,"Bug","Open","2023-05-24T00:00:00.000",3,"0 hours"
2498,842,"Bug","Open","2023-02-26T00:00:00.000",2,"0 hours"
2501,251,"Feedback","Open","2023-02-02T00:00:00.000",1,"0 hours"
2504,1453,"Feedback","Open","2023-10-31T00:00:00.000",2,"0 hours"
2505,657,"Bug","Open","2023-01-23T00:00:00.000",2,"0 hours"
2506,1664,"Installation Problem","In Progress","2023-07-26T00:00:00.000",6,"0 hours"
2508,665,"Billing enquiry","Open","2023-01-16T00:00:00.000",2,"0 hours"
2509,921,"Billing enquiry","Open","2023-05-04T00:00:00.000",3,"0 hours"
2510,1938,"Other","-","2023-07-09T00:00:00.000",2,"2.25 hours"
2511,1751,"Billing enquiry","Open","2023-01-10T00:00:00.000",3,"0 hours"
2513,262,"Feedback","Open","2023-09-26T00:00:00.000",1,"0 hours"
2514,1305,"Installation Problem","In Progress","2023-07-03T00:00:00.000",5,"0 hours"
2515,984,"Bug","In Progress","2023-03-06T00:00:00.000",2,"0 hours"
2517,986,"Installation Problem","In Progress","2023-04-17T00:00:00.000",6,"0 hours"
2518,579,"Bug","In Progress","2023-03-17T00:00:00.000",9,"0 hours"
2520,1513,"Bug","In Progress","2023-10-11T00:00:00.000",6,"0 hours"
2522,1395,"Billing enquiry","Open","2023-09-08T00:00:00.000",3,"0 hours"
2523,888,"Bug","In Progress","2023-10-20T00:00:00.000",1,"0 hours"
2525,1518,"Installation Problem","In Progress","2023-07-05T00:00:00.000",5,"0 hours"
2526,601,"Feedback","Open","2023-07-17T00:00:00.000",2,"0 hours"
2530,1589,"Installation Problem","Resolved","2023-11-02T00:00:00.000",6,"2.74 hours"
2532,1941,"Bug","Resolved","2023-08-06T00:00:00.000",2,"3.5 hours"
2533,333,"Feedback","Open","2023-09-28T00:00:00.000",2,"0 hours"
2534,131,"Feedback","Open","2023-03-06T00:00:00.000",2,"0 hours"
2536,1829,"Installation Problem","In Progress","2023-05-15T00:00:00.000",11,"0 hours"
2539,1915,"Other","Resolved","2023-06-04T00:00:00.000",2,"5.2 hours"
2544,974,"Installation Problem","Resolved","2023-10-28T00:00:00.000",6,"5.7 hours"
2545,1645,"Bug","In Progress","2023-03-15T00:00:00.000",1,"0 hours"
2546,571,"Feedback","Open","2023-11-19T00:00:00.000",2,"0 hours"
2550,1695,"Bug","-","2023-09-06T00:00:00.000",3,"3.29 hours"
2551,123,"Feedback","Open","2023-09-22T00:00:00.000",2,"0 hours"
2553,438,"Feedback","Open","2023-10-27T00:00:00.000",1,"0 hours"
2554,265,"Billing enquiry","Open","2023-08-06T00:00:00.000",4,"0 hours"
2555,519,"Billing enquiry","Open","2023-08-27T00:00:00.000",3,"0 hours"
2557,1478,"Bug","Open","2023-01-10T00:00:00.000",1,"0 hours"
2558,1620,"Other","In Progress","2023-09-18T00:00:00.000",2,"0 hours"
2559,709,"Billing enquiry","Open","2023-05-25T00:00:00.000",4,"0 hours"
2560,1118,"Billing enquiry","Open","2023-04-12T00:00:00.000",3,"0 hours"
2561,1575,"Installation Problem","In Progress","2023-05-19T00:00:00.000",8,"0 hours"
2562,929,"Bug","In Progress","2023-11-19T00:00:00.000",3,"0 hours"
2563,1983,"Other","-","2023-11-29T00:00:00.000",3,"2.66 hours"
2565,860,"Feedback","Open","2023-04-29T00:00:00.000",2,"0 hours"
2566,745,"Feedback","Open","2023-06-20T00:00:00.000",2,"0 hours"
2567,1448,"Installation Problem","Open","2023-02-24T00:00:00.000",8,"0 hours"
2568,85,"Billing enquiry","Open","2023-01-04T00:00:00.000",3,"0 hours"
2569,1138,"Billing enquiry","Open","2023-09-12T00:00:00.000",6,"0 hours"
2570,1016,"Installation Problem","Resolved","2023-02-26T00:00:00.000",5,"1.57 hours"
2571,1171,"Feedback","Open","2023-11-20T00:00:00.000",2,"0 hours"
2572,915,"Feedback","In Progress","2023-08-02T00:00:00.000",2,"0 hours"
2573,1578,"Installation Problem","Open","2023-05-02T00:00:00.000",6,"0 hours"
2574,1114,"Bug","In Progress","2023-11-07T00:00:00.000",4,"0 hours"
2575,270,"Billing enquiry","Open","2023-11-17T00:00:00.000",3,"0 hours"
2576,1146,"Installation Problem","In Progress","2023-07-16T00:00:00.000",8,"0 hours"
2577,1603,"Installation Problem","Resolved","2023-01-14T00:00:00.000",7,"2.15 hours"
2578,1584,"Installation Problem","In Progress","2023-06-28T00:00:00.000",8,"0 hours"
2580,1888,"Other","Open","2023-11-04T00:00:00.000",2,"0 hours"
2581,1216,"Feedback","Open","2023-08-01T00:00:00.000",2,"0 hours"
2583,1844,"Bug","Resolved","2023-05-20T00:00:00.000",2,"1.83 hours"
2584,1558,"Installation Problem","In Progress","2023-07-22T00:00:00.000",8,"0 hours"
2585,1946,"Other","Resolved","2023-03-25T00:00:00.000",5,"2.33 hours"
2586,830,"Billing enquiry","In Progress","2023-07-18T00:00:00.000",3,"0 hours"
2587,393,"Installation Problem","In Progress","2023-04-02T00:00:00.000",10,"0 hours"
2588,1653,"Other","-","2023-07-11T00:00:00.000",2,"2.47 hours"
2590,1352,"Billing enquiry","In Progress","2023-06-14T00:00:00.000",4,"0 hours"
2591,639,"Feedback","Open","2023-08-24T00:00:00.000",1,"0 hours"
2593,849,"Feedback","In Progress","2023-05-12T00:00:00.000",1,"0 hours"
2594,413,"Feedback","Open","2023-09-28T00:00:00.000",1,"0 hours"
2596,855,"Billing enquiry","Resolved","2023-05-23T00:00:00.000",3,"1.8 hours"
2598,231,"Feedback","Open","2023-08-14T00:00:00.000",1,"0 hours"
2599,686,"Installation Problem","In Progress","2023-11-14T00:00:00.000",9,"0 hours"
2600,402,"Feedback","Open","2023-04-26T00:00:00.000",1,"0 hours"
2601,633,"Billing enquiry","Open","2023-04-26T00:00:00.000",3,"0 hours"
2604,1701,"Other","In Progress","2023-03-30T00:00:00.000",2,"0 hours"
2610,132,"Billing enquiry","In Progress","2023-03-23T00:00:00.000",3,"0 hours"
2612,1259,"Bug","Resolved","2023-10-09T00:00:00.000",3,"2.91 hours"
2613,1581,"Installation Problem","In Progress","2023-05-16T00:00:00.000",6,"0 hours"
2615,1592,"Billing enquiry","In Progress","2023-10-21T00:00:00.000",3,"0 hours"
2616,1292,"Installation Problem","In Progress","2023-08-06T00:00:00.000",8,"0 hours"
2617,219,"Feedback","Open","2023-07-01T00:00:00.000",1,"0 hours"
2618,4,"Feedback","Open","2023-10-16T00:00:00.000",2,"0 hours"
2619,716,"Bug","In Progress","2023-07-02T00:00:00.000",1,"0 hours"
2620,638,"Installation Problem","-","2023-08-14T00:00:00.000",6,"0 hours"
2626,115,"Feedback","Open","2023-07-25T00:00:00.000",1,"0 hours"
2627,1297,"Installation Problem","In Progress","2023-05-15T00:00:00.000",6,"0 hours"
2628,1455,"Installation Problem","In Progress","2023-08-31T00:00:00.000",6,"0 hours"
2629,79,"Feedback","In Progress","2023-04-28T00:00:00.000",1,"0 hours"
2630,1615,"Feedback","Resolved","2023-11-29T00:00:00.000",2,"4.87 hours"
2631,886,"Feedback","Open","2023-07-25T00:00:00.000",2,"0 hours"
2632,1354,"Billing enquiry","In Progress","2023-07-30T00:00:00.000",3,"0 hours"
2633,456,"Feedback","Open","2023-11-01T00:00:00.000",1,"0 hours"
2635,299,"Feedback","Open","2023-07-17T00:00:00.000",1,"0 hours"
2636,1454,"Billing enquiry","Open","2023-05-19T00:00:00.000",3,"0 hours"
2637,153,"Feedback","Open","2023-06-29T00:00:00.000",2,"0 hours"
2638,1672,"Billing enquiry","In Progress","2023-03-03T00:00:00.000",4,"0 hours"
2639,982,"Bug","Open","2023-11-15T00:00:00.000",1,"0 hours"
2642,1538,"Bug","In Progress","2023-07-19T00:00:00.000",4,"0 hours"
2643,1613,"Other","Resolved","2023-01-13T00:00:00.000",2,"2.87 hours"
2644,187,"Billing enquiry","Open","2023-05-25T00:00:00.000",3,"0 hours"
2645,1259,"Billing enquiry","Resolved","2023-06-08T00:00:00.000",4,"5.8 hours"
2648,425,"Feedback","Open","2023-10-27T00:00:00.000",1,"0 hours"
2649,1612,"Billing enquiry","-","2023-11-25T00:00:00.000",3,"2.98 hours"
